"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3673","@sanity Enter New User Info test Entering for - Roy - han","chromium","2026-07-06","passed","2026-07-06","","registration.spec.ts","",""
"","416","GoRestAPI - Verify Delete User - DELETE call test","chromium","2026-07-06","passed","2026-07-06","","api/users.api.spec.ts","",""
"","5312","verify each product details test for -iMac","chromium","2026-07-06","passed","2026-07-06","","productPage.spec.ts","",""
"","2453","Home Page title test","chromium","2026-07-06","passed","2026-07-06","","homepage.spec.ts","",""
"","3623","verify searchResults count - macbook - MacBook Air","chromium","2026-07-06","passed","2026-07-06","","search.spec.ts","",""
"","4759","verify user navigate to product page - imac - iMac","chromium","2026-07-06","passed","2026-07-06","","search.spec.ts","",""
"","5193","Generate Product information and full details,","chromium","2026-07-06","passed","2026-07-06","","productPage.spec.ts","",""
"","2293","verify Forgot Password link test","chromium","2026-07-06","passed","2026-07-06","","loginpage.spec.ts","",""
"","2437","@sanity verify logo and footer on product page test","chromium","2026-07-06","passed","2026-07-06","","loginpagefixture.spec.ts","",""
"","2915","Delete a User Test","chromium","2026-07-06","passed","2026-07-06","","api/users.individual.spec.ts","",""
"","755","DELETE API -- Delete User test","chromium","2026-07-06","passed","2026-07-06","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","2450","GET - Get All Users test","chromium","2026-07-06","passed","2026-07-06","","api/users.api.schema.spec.ts","",""
"","4708","verify user navigate to product page - macbook - MacBook Pro","chromium","2026-07-06","passed","2026-07-06","","search.spec.ts","",""
"","6526","Add Product to cart test -MacBook Pro","chromium","2026-07-06","passed","2026-07-06","","productPage.spec.ts","",""
"","5890","Add Product to cart test -iMac","chromium","2026-07-06","passed","2026-07-06","","productPage.spec.ts","",""
"","3211","verify User able to logIn Successfully test","chromium","2026-07-06","passed","2026-07-06","","loginpage.spec.ts","",""
"","4571","GoRestAPI - Verify Create User - POST call test","chromium","2026-07-06","passed","2026-07-06","","api/users.api.spec.ts","",""
"","2873","@sanity invalid login test with -pwtestbatch@open.com -","chromium","2026-07-06","passed","2026-07-06","","loginpagefixture.spec.ts","",""
"","3357","Intercept and log requests","chromium","2026-07-06","passed","2026-07-06","","api/intercept.spec.ts","",""
"","5984","Add Product to cart test -iPhone","chromium","2026-07-06","passed","2026-07-06","","productPage.spec.ts","",""
"","1859","GoRestAPI - Verify Update User - PUT call test","chromium","2026-07-06","passed","2026-07-06","","api/users.api.spec.ts","",""
"","5889","Add Product to cart test -iPod Classic","chromium","2026-07-06","passed","2026-07-06","","productPage.spec.ts","",""
"","3679","verify searchResults count - imac - iMac","chromium","2026-07-06","passed","2026-07-06","","search.spec.ts","",""
"","5085","verify each product details test for -MacBook Pro","chromium","2026-07-06","passed","2026-07-06","","productPage.spec.ts","",""
"","3680","Login using invalid credentials with data driven with fixture test","chromium","2026-07-06","passed","2026-07-06","","loginpagefixture.spec.ts","",""
"","3042","verify all footers exist on the page test","chromium","2026-07-06","passed","2026-07-06","","productPage.spec.ts","",""
"","4877","verify user navigate to product page - iphone - iPhone","chromium","2026-07-06","passed","2026-07-06","","search.spec.ts","",""
"","1281","GET API = get all users test","chromium","2026-07-06","passed","2026-07-06","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","2768","@sanity invalid login test with -invalid@open.com - wrongPassword123","chromium","2026-07-06","passed","2026-07-06","","loginpagefixture.spec.ts","",""
"","2375","@regression verify Forgot Password link with fixture test","chromium","2026-07-06","passed","2026-07-06","","loginpagefixture.spec.ts","",""
"","3595","@sanity Enter New User Info test Entering for - kristi - shain","chromium","2026-07-06","passed","2026-07-06","","registration.spec.ts","",""
"","3184","verify logo and footer on product page test","chromium","2026-07-06","passed","2026-07-06","","productPage.spec.ts","",""
"","5212","verify searched product images count test","chromium","2026-07-06","passed","2026-07-06","","productPage.spec.ts","",""
"","5645","GET - Get User test","chromium","2026-07-06","passed","2026-07-06","","api/users.api.schema.spec.ts","",""
"","2958","@sanity Home Page title test with fixtures","chromium","2026-07-06","passed","2026-07-06","","homepagefix.spec.ts","",""
