"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3591","Intercept and log requests","chromium","2026-07-05","passed","2026-07-05","","api/intercept.spec.ts","",""
"","3146","Home Page title test","chromium","2026-07-05","passed","2026-07-05","","homepage.spec.ts","",""
"","3180","verify User able to logIn Successfully test","chromium","2026-07-05","passed","2026-07-05","","loginpage.spec.ts","",""
"","473","GET - Get All Users test","chromium","2026-07-05","passed","2026-07-05","","api/users.api.schema.spec.ts","",""
"","487","PUT API = Update User test","chromium","2026-07-05","passed","2026-07-05","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","4465","verify user navigate to product page - macbook - MacBook Air","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","3285","Home Page Headers test","chromium","2026-07-05","passed","2026-07-05","","homepage.spec.ts","",""
"","5537","Generate Product information and full details,","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","5457","verify searched product images count test","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","5218","verify each product details test for -iPod Classic","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","543","DELETE API -- Delete User test","chromium","2026-07-05","passed","2026-07-05","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","2981","verify logo and footer on home page test","chromium","2026-07-05","passed","2026-07-05","","homepagefix.spec.ts","",""
"","3174","@regression Home Page Headers test with fixtures","chromium","2026-07-05","passed","2026-07-05","","homepagefix.spec.ts","",""
"","2055","GET - Get User test","chromium","2026-07-05","passed","2026-07-05","","api/users.api.schema.spec.ts","",""
"","2529","verify logo and footer on product page test","chromium","2026-07-05","passed","2026-07-05","","registration.spec.ts","",""
"","4910","verify each product details test for -MacBook Pro","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","1","@regression Verify shopping cart product information test","chromium","2026-07-05","skipped","2026-07-05","","cartPage.spec.ts","",""
"","3226","@sanity Enter New User Info test Entering for - kristi - shain","chromium","2026-07-05","passed","2026-07-05","","registration.spec.ts","",""
"","1411","Update a User Test","chromium","2026-07-05","passed","2026-07-05","","api/users.individual.spec.ts","",""
"","2284","@sanity Login Page with fixture test","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","446","Mock the search data API","chromium","2026-07-05","passed","2026-07-05","","api/intercept.spec.ts","",""
"","3409","@sanity Enter New User Info test Entering for - Roy - han","chromium","2026-07-05","passed","2026-07-05","","registration.spec.ts","",""
"","4496","verify user navigate to product page - imac - iMac","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","3189","@sanity Enter New User Info test Entering for - ema - wotson","chromium","2026-07-05","passed","2026-07-05","","registration.spec.ts","",""
"","3010","invalid login test with excel data -invalid@open.com - wrongPassword123","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","3834","Login using invalid credentials with data driven with fixture test","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","1415","Delete a User Test","chromium","2026-07-05","passed","2026-07-05","","api/users.individual.spec.ts","",""
"","854","GET -- Get location data test","chromium","2026-07-05","passed","2026-07-05","","api/amadeus.oauth2.spec.ts","",""
"","3168","verify logo and footer on product page test","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","2933","invalid login test with json data -pwbatchtest@open.com - wrong@123","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","4647","verify user navigate to product page - iphone - iPhone","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","5160","verify each product details test for -iPhone","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","417","GoRestAPI - Verify Update User - PUT call test","chromium","2026-07-05","passed","2026-07-05","","api/users.api.spec.ts","",""
"","3056","verify all footers exist on the page test","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","2913","log out link exist test","chromium","2026-07-05","passed","2026-07-05","","homepage.spec.ts","",""
"","497","POST API = Create a User test","chromium","2026-07-05","passed","2026-07-05","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","3239","verify all footers exist on the page test","chromium","2026-07-05","passed","2026-07-05","","productPage.spec.ts","",""
"","2304","@sanityverify all footers exist on the page test","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","406","GoRestAPI - Verify Create User GET call test","chromium","2026-07-05","passed","2026-07-05","","api/users.api.spec.ts","",""
"","0","Product information test Using CSV test","chromium","2026-07-05","skipped","2026-07-05","","cartPage.spec.ts","",""
"","3101","log out link exist test with fixtures","chromium","2026-07-05","passed","2026-07-05","","homepagefix.spec.ts","",""
"","4579","verify user navigate to product page - macbook - MacBook Pro","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","3036","verify all footers exist on the page test","chromium","2026-07-05","passed","2026-07-05","","homepagefix.spec.ts","",""
"","1322","GET API = get all users test","chromium","2026-07-05","passed","2026-07-05","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","2870","@sanity invalid login test with -invalid@open.com - wrongPassword123","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","2888","@sanity invalid login test with - - pw1234","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","2960","invalid login test with json data -invalidUser@open.com -","chromium","2026-07-05","passed","2026-07-05","","loginpagefixture.spec.ts","",""
"","3697","verify searchResults count - macbook - MacBook Pro","chromium","2026-07-05","passed","2026-07-05","","search.spec.ts","",""
"","447","GoRestAPI - Verify Create User - POST call test","chromium","2026-07-05","passed","2026-07-05","","api/users.api.spec.ts","",""
