"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2234","Login Page title test","chromium","2026-07-08","passed","2026-07-08","","loginpage.spec.ts","",""
"","313","Mock the search data API","chromium","2026-07-08","passed","2026-07-08","","api/intercept.spec.ts","",""
"","1783","PUT API = Update User test","chromium","2026-07-08","passed","2026-07-08","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","3553","@sanity Enter New User Info test Entering for - kristi - shain","chromium","2026-07-08","passed","2026-07-08","","registration.spec.ts","",""
"","2471","@sanityverify all footers exist on the page test","chromium","2026-07-08","passed","2026-07-08","","loginpagefixture.spec.ts","",""
"","2856","@sanity invalid login test with - - pw1234","chromium","2026-07-08","passed","2026-07-08","","loginpagefixture.spec.ts","",""
"","0","Product information test Using CSV test","chromium","2026-07-08","skipped","2026-07-08","","cartPage.spec.ts","",""
"","3160","verify User able to logIn Successfully test","chromium","2026-07-08","passed","2026-07-08","","loginpage.spec.ts","",""
"","2374","@sanity Login Page with fixture test","chromium","2026-07-08","passed","2026-07-08","","loginpagefixture.spec.ts","",""
"","2264","verify all footers exist on the page test","chromium","2026-07-08","passed","2026-07-08","","registration.spec.ts","",""
"","5117","verify searched product images count test","chromium","2026-07-08","passed","2026-07-08","","productPage.spec.ts","",""
"","2517","verify Forgot Password link test","chromium","2026-07-08","passed","2026-07-08","","loginpage.spec.ts","",""
"","3686","Login using invalid credentials with data driven with fixture test","chromium","2026-07-08","passed","2026-07-08","","loginpagefixture.spec.ts","",""
"","1239","GET API = get all users test","chromium","2026-07-08","passed","2026-07-08","e2e GoRest API CRUD Operations Tests ","api/users.api.seprate.spec.ts","",""
"","3470","Intercept and log requests","chromium","2026-07-08","passed","2026-07-08","","api/intercept.spec.ts","",""
"","3778","verify searchResults count - macbook - MacBook Air","chromium","2026-07-08","passed","2026-07-08","","search.spec.ts","",""
"","2854","invalid login test with excel data -invalid@open.com - wrongPassword123","chromium","2026-07-08","passed","2026-07-08","","loginpagefixture.spec.ts","",""
"","5093","verify each product details test for -iPod Classic","chromium","2026-07-08","passed","2026-07-08","","productPage.spec.ts","",""
"","2749","Home Page title test","chromium","2026-07-08","passed","2026-07-08","","homepage.spec.ts","",""
"","4789","verify user navigate to product page - macbook - MacBook Pro","chromium","2026-07-08","passed","2026-07-08","","search.spec.ts","",""
"","6462","Add Product to cart test -iPod Classic","chromium","2026-07-08","passed","2026-07-08","","productPage.spec.ts","",""
"","2870","@sanity invalid login test with -invalid@open.com - wrongPassword123","chromium","2026-07-08","passed","2026-07-08","","loginpagefixture.spec.ts","",""
"","922","GoRestAPI - Verify Delete User - DELETE call test","chromium","2026-07-08","passed","2026-07-08","","api/users.api.spec.ts","",""
"","828","GET -- Get location data test","chromium","2026-07-08","passed","2026-07-08","","api/amadeus.oauth2.spec.ts","",""
"","2900","invalid login test with excel data -test@automation.com - pw1234","chromium","2026-07-08","passed","2026-07-08","","loginpagefixture.spec.ts","",""
"","3100","verify logo and footer on product page test","chromium","2026-07-08","passed","2026-07-08","","productPage.spec.ts","",""
"","2548","verify logo and footer on product page test","chromium","2026-07-08","passed","2026-07-08","","registration.spec.ts","",""
"","2374","@sanity verify logo and footer on product page test","chromium","2026-07-08","passed","2026-07-08","","loginpagefixture.spec.ts","",""
"","3330","verify User able to logIn Successfully with fixture test","chromium","2026-07-08","passed","2026-07-08","","loginpagefixture.spec.ts","",""
"","3665","verify searchResults count - macbook - MacBook Pro","chromium","2026-07-08","passed","2026-07-08","","search.spec.ts","",""
